Applicant_ID,default_status
Apcnt_1001352,0.4249202880279722
Apcnt_1001360,0.39361060998933006
Apcnt_1001376,0.7928568423107802
Apcnt_1001384,0.05753240901554433
Apcnt_1001388,0.4836355654043915
Apcnt_1001400,0.816589726583311
Apcnt_1001416,0.557654728905421
Apcnt_1001436,0.6320669842826975
Apcnt_1001452,0.38975241287779394
Apcnt_1001456,0.05006257445914173
Apcnt_1001468,0.6697992532798214
Apcnt_1001480,0.13035362461681976
Apcnt_1001488,0.305441803869641
Apcnt_1001508,0.5125310053097925
Apcnt_1001512,0.03462869161979662
Apcnt_1001516,0.5465019625650245
Apcnt_1001528,0.35268308506848595
Apcnt_1001532,0.16491208180654826
Apcnt_1001548,0.008379386349258108
Apcnt_1001552,0.00561303100594832
Apcnt_1001572,0.19477344658883586
Apcnt_1001580,0.015637498031539673
Apcnt_1001584,0.03276439199089508
Apcnt_1001624,0.060813578561156656
Apcnt_1001632,0.01981105494652468
Apcnt_1001668,0.04081631911054556
Apcnt_1001692,0.02989624000552136
Apcnt_1001700,0.015668976408490083
Apcnt_1001708,0.09123952885736417
Apcnt_1001716,0.04060332904813239
Apcnt_1001732,0.029024650460346135
Apcnt_1001752,0.49749038672864404
Apcnt_1001760,0.02146828297564706
Apcnt_1001764,0.016493964954996367
Apcnt_1001776,0.26729868347955965
Apcnt_1001780,0.2475820264329432
Apcnt_1001788,0.7610790800299804
Apcnt_1001792,0.03209855302155324
Apcnt_1001800,0.12991515022162248
Apcnt_1001820,0.2538536385106355
Apcnt_1001828,0.6839787532215451
Apcnt_1001836,0.07878099886071263
Apcnt_1001844,0.424873272725525
Apcnt_1001848,0.19903894503177588
Apcnt_1001860,0.34947197161639487
Apcnt_1001880,0.36662357381807137
Apcnt_1001888,0.4445784561080918
Apcnt_1001900,0.2807570789395724
Apcnt_1001908,0.5878807742039596
Apcnt_1001936,0.33699416399923593
Apcnt_1001940,0.21419762397505687
Apcnt_1001960,0.38780719905062283
Apcnt_1001988,0.5972211875870065
Apcnt_1002000,0.09463221618752134
Apcnt_1002020,0.21319469538142677
Apcnt_1002024,0.6299862152664792
Apcnt_1002028,0.3590700217391072
Apcnt_1002032,0.3256267156303637
Apcnt_1002044,0.16071069988739414
Apcnt_1002052,0.194117864682801
Apcnt_1002056,0.014455503426167849
Apcnt_1002080,0.022117540711909706
Apcnt_1002084,0.09975612423957148
Apcnt_1002096,0.11800938173535162
Apcnt_1002112,0.0038912966708900647
Apcnt_1002124,0.06935670974312524
Apcnt_1002140,0.0315351404019523
Apcnt_1002152,0.1555586280187899
Apcnt_1002156,0.0281655019562859
Apcnt_1002168,0.09140878062357398
Apcnt_1002176,0.5816499469296597
Apcnt_1002200,0.028223671351686203
Apcnt_1002228,0.47415023852554256
Apcnt_1002252,0.5188175285557498
Apcnt_1002268,0.5993645573408997
Apcnt_1002272,0.5753851462049122
Apcnt_1002276,0.9219495849744771
Apcnt_1002288,0.07324465939026398
Apcnt_1002304,0.7734924890959527
Apcnt_1002312,0.4375374038794799
Apcnt_1002320,0.28764206294184
Apcnt_1002324,0.15586393766639425
Apcnt_1002336,0.238419385589019
Apcnt_1002368,0.35486650717710816
Apcnt_1002384,0.048074074674005
Apcnt_1002388,0.25340508782740534
Apcnt_1002400,0.08950581620308994
Apcnt_1002404,0.3250126541077315
Apcnt_1002412,0.5489875992387832
Apcnt_1002420,0.011220651877863908
Apcnt_1002424,0.09543380250932258
Apcnt_1002432,0.08794442955811357
Apcnt_1002444,0.27294889411983764
Apcnt_1002456,0.005160760558552822
Apcnt_1002468,0.005148364606614541
Apcnt_1002472,0.009208993975460048
Apcnt_1002484,0.01913546434503439
Apcnt_1002536,0.268092086072958
Apcnt_1002568,0.21640459303150253
Apcnt_1002576,0.2252936093763555
Apcnt_1002580,0.019067292778766527
Apcnt_1002604,0.27291601269474175
Apcnt_1002612,0.43765630553145324
Apcnt_1002616,0.3801098715652618
Apcnt_1002624,0.03143099136982922
Apcnt_1002632,0.10277610582246308
Apcnt_1002636,0.7377742886643974
Apcnt_1002644,0.37701566180736523
Apcnt_1002656,0.22612715061796546
Apcnt_1002672,0.5975677926586371
Apcnt_1002680,0.10371021271976599
Apcnt_1002700,0.3046153734772427
Apcnt_1002736,0.6790687143642172
Apcnt_1002756,0.09486001653123273
Apcnt_1002760,0.33130466956326576
Apcnt_1002768,0.4402838910927248
Apcnt_1002780,0.7393801549428717
Apcnt_1002784,0.0043074605947573275
Apcnt_1002788,0.00349023805806864
Apcnt_1002796,0.06442509907722332
Apcnt_1002800,0.28770310497246715
Apcnt_1002808,0.48849143985304516
Apcnt_1002812,0.06085016430079304
Apcnt_1002832,0.477065187465206
Apcnt_1002848,0.39313906807786747
Apcnt_1002852,0.012443229096128413
Apcnt_1002860,0.6993872506701724
Apcnt_1002868,0.030982677152288102
Apcnt_1002872,0.8096210421319574
Apcnt_1002888,0.7279404345107405
Apcnt_1002892,0.03770222812390996
Apcnt_1002896,0.5152198919824944
Apcnt_1002912,0.5352311276517303
Apcnt_1002932,0.255415592264172
Apcnt_1002936,0.353273512427997
Apcnt_1002980,0.05510768313479101
Apcnt_1002992,0.35274822545175366
Apcnt_1003000,0.10604124163432427
Apcnt_1003028,0.4946175830141029
Apcnt_1003036,0.01644787675369668
Apcnt_1003040,0.04483052281451608
Apcnt_1003048,0.9098906485432664
Apcnt_1003076,0.7979909781619423
Apcnt_1003080,0.6828333153989758
Apcnt_1003100,0.2715351252785374
Apcnt_1003148,0.40057310458035883
Apcnt_1003152,0.004042951171916623
Apcnt_1003180,0.42302504598065005
Apcnt_1003200,0.5250658048158832
Apcnt_1003208,0.6747547182845068
Apcnt_1003216,0.5492243479426421
Apcnt_1003224,0.09839574722785933
Apcnt_1003228,0.15396350059192004
Apcnt_1003232,0.2143023318752173
Apcnt_1003236,0.13413338274830616
Apcnt_1003276,0.2509729249304501
Apcnt_1003280,0.3522661321881101
Apcnt_1003308,0.3107551647549141
Apcnt_1003312,0.6135686968780993
Apcnt_1003324,0.1870469338916057
Apcnt_1003340,0.10525165986639932
Apcnt_1003356,0.05087264798316778
Apcnt_1003384,0.0047157261514318965
Apcnt_1003400,0.0051170222885029235
Apcnt_1003412,0.3785114425647718
Apcnt_1003424,0.30860720422162075
Apcnt_1003428,0.02936393230419926
Apcnt_1003452,0.11976670624787689
Apcnt_1003456,0.01316527015959167
Apcnt_1003460,0.23259479462485802
Apcnt_1003484,0.005990006062284615
Apcnt_1003504,0.045140308529364945
Apcnt_1003516,0.007736873093356767
Apcnt_1003520,0.0072828943430859
Apcnt_1003524,0.007000876840841825
Apcnt_1003532,0.0153087590897814
Apcnt_1003560,0.7608735184323857
Apcnt_1003584,0.08869089384014892
Apcnt_1003588,0.2896745006449749
Apcnt_1003600,0.061573186924963275
Apcnt_1003612,0.10316060692823807
Apcnt_1003620,0.4326191297534184
Apcnt_1003636,0.17435103190448115
Apcnt_1003656,0.2773571460023659
Apcnt_1003676,0.38479738692154963
Apcnt_1003696,0.6083940245744894
Apcnt_1003720,0.1512162029929645
Apcnt_1003728,0.25052668994480143
Apcnt_1003732,0.6670995756354595
Apcnt_1003736,0.010561694411203932
Apcnt_1003740,0.34314538333535366
Apcnt_1003744,0.03449691630771764
Apcnt_1003752,0.2963651550267629
Apcnt_1003772,0.17812810764606693
Apcnt_1003780,0.1951999270116568
Apcnt_1003808,0.2342190505110638
Apcnt_1003812,0.04071181367140536
Apcnt_1003828,0.9717348313681902
Apcnt_1003840,0.04515717031468785
Apcnt_1003860,0.20057517762160043
Apcnt_1003864,0.10357599550730505
Apcnt_1003880,0.006000620109211542
Apcnt_1003888,0.5564628782867918
Apcnt_1003892,0.260437237679732
Apcnt_1003896,0.288296146008488
Apcnt_1003904,0.33891479165315924
Apcnt_1003924,0.40364767740710217
Apcnt_1003928,0.048576513559199494
Apcnt_1003964,0.08048368783652306
Apcnt_1003972,0.16386570458096503
Apcnt_1003984,0.18603275874005504
Apcnt_1004016,0.271608307626304
Apcnt_1004028,0.04636214483998466
Apcnt_1004044,0.5364421622922217
Apcnt_1004048,0.0869176016472098
Apcnt_1004068,0.3422561961948907
Apcnt_1004096,0.3666998404892327
Apcnt_1004100,0.4887266786817729
Apcnt_1004128,0.24077162255247547
Apcnt_1004144,0.827362152620366
Apcnt_1004152,0.27340833034298606
Apcnt_1004172,0.0986735505528821
Apcnt_1004208,0.0357440824534606
Apcnt_1004216,0.3413865460557091
Apcnt_1004220,0.2148732392114173
Apcnt_1004228,0.49212372413776445
Apcnt_1004240,0.2299905094647216
Apcnt_1004248,0.1792021278538019
Apcnt_1004264,0.22700953264625906
Apcnt_1004272,0.40261737190019453
Apcnt_1004288,0.5317334191483873
Apcnt_1004292,0.012797057668669296
Apcnt_1004300,0.5869362166054307
Apcnt_1004304,0.23851565636119537
Apcnt_1004312,0.19095941866176758
Apcnt_1004316,0.5157975476538793
Apcnt_1004332,0.17622533922872835
Apcnt_1004344,0.25138545685944474
Apcnt_1004348,0.2330318861889932
Apcnt_1004352,0.8864207936486543
Apcnt_1004384,0.013745172512798689
Apcnt_1004392,0.33576758943262053
Apcnt_1004404,0.004928470791025885
Apcnt_1004408,0.005047055775655455
Apcnt_1004428,0.015869007068836948
Apcnt_1004432,0.25257506758953985
Apcnt_1004452,0.2297313245334228
Apcnt_1004456,0.1519090337597687
Apcnt_1004464,0.21649073025211685
Apcnt_1004476,0.2760527283728821
Apcnt_1004484,0.0070095830774114885
Apcnt_1004488,0.016980729103489956
Apcnt_1004500,0.24805264673631128
Apcnt_1004512,0.005024066285617029
Apcnt_1004528,0.00863562658450506
Apcnt_1004536,0.007200851444481465
Apcnt_1004544,0.029813356098780164
Apcnt_1004564,0.006127839661071262
Apcnt_1004572,0.007498803017355821
Apcnt_1004588,0.061369642025944526
Apcnt_1004624,0.26175890993370415
Apcnt_1004632,0.34295889048555567
Apcnt_1004636,0.130443349411918
Apcnt_1004648,0.6935024549784943
Apcnt_1004680,0.7458500062884508
Apcnt_1004684,0.259028081305528
Apcnt_1004704,0.6646419703230266
Apcnt_1004708,0.0157446207414439
Apcnt_1004712,0.6047504649618998
Apcnt_1004716,0.7172845446906948
Apcnt_1004752,0.310004862717101
Apcnt_1004760,0.1854751397921288
Apcnt_1004772,0.3410965897308428
Apcnt_1004788,0.022417792015634458
Apcnt_1004792,0.005593317027853954
Apcnt_1004808,0.2587472046898223
Apcnt_1004812,0.056978910462558444
Apcnt_1004824,0.22454395124379972
Apcnt_1004828,0.3927672391167703
Apcnt_1004836,0.004247697248756041
Apcnt_1004864,0.19419350054215417
Apcnt_1004884,0.06609950191056349
Apcnt_1004888,0.43755993163741563
Apcnt_1004900,0.7088219990476192
Apcnt_1004912,0.09807211852520946
Apcnt_1004932,0.6549460933306737
Apcnt_1004944,0.01481181300976484
Apcnt_1004968,0.005618180766916188
Apcnt_1004972,0.07344844682931997
Apcnt_1004976,0.5017589388152179
Apcnt_1004996,0.2243592045448497
Apcnt_1005000,0.36407514664123847
Apcnt_1005016,0.09034704903895821
Apcnt_1005040,0.37817150304498426
Apcnt_1005052,0.3020822467710107
Apcnt_1005056,0.4923775001270291
Apcnt_1005064,0.1076745009603354
Apcnt_1005080,0.8320383786065986
Apcnt_1005088,0.04797387005318301
Apcnt_1005096,0.22039647065618487
Apcnt_1005100,0.12918357755097892
Apcnt_1005116,0.17897606292779358
Apcnt_1005144,0.3293956976953378
Apcnt_1005148,0.08084218755519071
Apcnt_1005168,0.32077978852136846
Apcnt_1005196,0.08457029759143131
Apcnt_1005200,0.100912137178413
Apcnt_1005204,0.5215702055807181
Apcnt_1005208,0.36366107681020676
Apcnt_1005212,0.17913880584181635
Apcnt_1005216,0.30849287447571927
Apcnt_1005220,0.061587535669477986
Apcnt_1005256,0.15699564448760603
Apcnt_1005284,0.3009153068757996
Apcnt_1005316,0.30439205436013494
Apcnt_1005340,0.23251632768259123
Apcnt_1005440,0.03465180694021987
Apcnt_1005456,0.06944886893415234
Apcnt_1005460,0.438723546048868
Apcnt_1005464,0.09086554164943395
Apcnt_1005472,0.15567088456655434
Apcnt_1005480,0.8369792473793811
Apcnt_1005500,0.4287201818901747
Apcnt_1005524,0.27463621528859494
Apcnt_1005544,0.028788359552937393
Apcnt_1005552,0.08961920182672589
Apcnt_1005560,0.2950994354174016
Apcnt_1005572,0.381714179781771
Apcnt_1005576,0.3596067705047662
Apcnt_1005580,0.5089238236015028
Apcnt_1005600,0.03271362063740308
Apcnt_1005612,0.023331232648087896
Apcnt_1005616,0.2793557372219141
Apcnt_1005620,0.02541456912776488
Apcnt_1005624,0.0074486913705866286
Apcnt_1005636,0.02163143460294995
Apcnt_1005644,0.16152071927301384
Apcnt_1005656,0.0049186851944548835
Apcnt_1005684,0.3984622665434001
Apcnt_1005692,0.010219808788620492
Apcnt_1005700,0.059997025976263864
Apcnt_1005704,0.25083701922495594
Apcnt_1005712,0.24303533215369066
Apcnt_1005716,0.05278656819000095
Apcnt_1005740,0.06443519653726007
Apcnt_1005752,0.017648174193574968
Apcnt_1005768,0.006470648826389478
Apcnt_1005776,0.35171327431300164
Apcnt_1005796,0.11503251831457142
Apcnt_1005804,0.008854791714917418
Apcnt_1005812,0.3063036567387462
Apcnt_1005840,0.3309982484876898
Apcnt_1005872,0.042007919630620685
Apcnt_1005896,0.12582841890093155
Apcnt_1005908,0.029212758451610015
Apcnt_1005944,0.6833137388301407
Apcnt_1005952,0.45352091079229595
Apcnt_1005972,0.3454245751918811
Apcnt_1005980,0.17189203259100502
Apcnt_1006028,0.051197888192661044
Apcnt_1006032,0.09666884063601652
Apcnt_1006044,0.011594252470725538
Apcnt_1006056,0.5144412284301814
Apcnt_1006064,0.5644821253321243
Apcnt_1006084,0.07405226049739441
Apcnt_1006088,0.04822305725402111
Apcnt_1006108,0.07073106832930982
Apcnt_1006124,0.055128322366650925
Apcnt_1006132,0.812247487039145
Apcnt_1006136,0.12980284900211314
Apcnt_1006144,0.003440884943228031
Apcnt_1006160,0.7342064781023933
Apcnt_1006168,0.6888136378960813
Apcnt_1006228,0.5780917598219338
Apcnt_1006236,0.6044859506736439
Apcnt_1006276,0.5177973485820441
Apcnt_1006280,0.6198378223649484
Apcnt_1006300,0.008880280498027266
Apcnt_1006304,0.29887295839236827
Apcnt_1006320,0.022118184901047996
Apcnt_1006324,0.5769688424916434
Apcnt_1006328,0.25338449956838177
Apcnt_1006368,0.06239282496661556
Apcnt_1006376,0.1998161528900672
Apcnt_1006384,0.15010248223323197
Apcnt_1006396,0.23302968793851564
Apcnt_1006404,0.18210702313031163
Apcnt_1006444,0.07461327237570589
Apcnt_1006448,0.19247303418462902
Apcnt_1006452,0.16502582008934547
Apcnt_1006456,0.4179920027760735
Apcnt_1006460,0.06848576735675287
Apcnt_1006476,0.18541388964411326
Apcnt_1006488,0.3614337934260055
Apcnt_1006492,0.13602036996095507
Apcnt_1006496,0.1441856053442038
Apcnt_1006504,0.3728541879823559
Apcnt_1006520,0.041538455283541956
Apcnt_1006524,0.18694338285388978
Apcnt_1006528,0.11065891560923609
Apcnt_1006560,0.06351528415130896
Apcnt_1006564,0.27381423320013876
Apcnt_1006568,0.09299453000116281
Apcnt_1006572,0.1121089534804802
Apcnt_1006576,0.24890132761277375
Apcnt_1006592,0.5281477108092345
Apcnt_1006604,0.17114322202889193
Apcnt_1006620,0.16159224346686668
Apcnt_1006632,0.013762713008611682
Apcnt_1006652,0.7287433385038256
Apcnt_1006692,0.014187268800714931
Apcnt_1006716,0.6138740269765194
Apcnt_1006720,0.48568790232616454
Apcnt_1006732,0.0761375081151493
Apcnt_1006744,0.48350447596880386
Apcnt_1006752,0.6590945512623113
Apcnt_1006764,0.0773977566607399
Apcnt_1006792,0.07736228429790941
Apcnt_1006796,0.06254271040456337
Apcnt_1006804,0.7855195705403231
Apcnt_1006824,0.27414416407234815
Apcnt_1006840,0.16682399178259172
Apcnt_1006844,0.8307900724806796
Apcnt_1006848,0.5438075121515692
Apcnt_1006852,0.04771281612037544
Apcnt_1006868,0.016706663973945015
Apcnt_1006880,0.5566064339705538
Apcnt_1006896,0.09379015011431402
Apcnt_1006912,0.00538985004492381
Apcnt_1006916,0.004714320567665306
Apcnt_1006932,0.038214641105521155
Apcnt_1006936,0.010387895395892069
Apcnt_1006944,0.005686100341772355
Apcnt_1006952,0.012882756991502011
Apcnt_1006968,0.011424177649716916
Apcnt_1006980,0.014113162771448307
Apcnt_1006984,0.28759423565960635
Apcnt_1007044,0.3326960242310999
Apcnt_1007052,0.08746871060030215
Apcnt_1007060,0.8934686339458727
Apcnt_1007080,0.07853554967007616
Apcnt_1007092,0.23927553241237148
Apcnt_1007100,0.0064335515285529445
Apcnt_1007104,0.006343804684125004
Apcnt_1007108,0.036998390997792015
Apcnt_1007124,0.18239052223150748
Apcnt_1007140,0.007211773817383421
Apcnt_1007184,0.01554327843113674
Apcnt_1007192,0.008925286804281288
Apcnt_1007204,0.09604419724355696
Apcnt_1007212,0.13816455637888245
Apcnt_1007232,0.10630678375068292
Apcnt_1007260,0.13034029327716098
Apcnt_1007284,0.05054302728107901
Apcnt_1007288,0.1888288769953114
Apcnt_1007300,0.10265296112265283
Apcnt_1007304,0.03753657935922386
Apcnt_1007336,0.3100573639306853
Apcnt_1007348,0.13080464787309662
Apcnt_1007352,0.04842399302025885
Apcnt_1007356,0.4080737981132489
Apcnt_1007360,0.37428180243497566
Apcnt_1007364,0.9045251515832902
Apcnt_1007408,0.5208075729873056
Apcnt_1007412,0.255845496430409
Apcnt_1007416,0.024282217640160825
Apcnt_1007424,0.011204736326538938
Apcnt_1007468,0.12571705722819843
Apcnt_1007476,0.13206522792954448
Apcnt_1007480,0.017953647923688504
Apcnt_1007488,0.07854591135500051
Apcnt_1007496,0.09778863883170873
Apcnt_1007500,0.13069162454800504
Apcnt_1007504,0.47135770873867766
Apcnt_1007512,0.08578292663700346
Apcnt_1007516,0.021218197950131405
Apcnt_1007528,0.09631580523256443
Apcnt_1007544,0.44718629374654933
Apcnt_1007552,0.018219440509265918
Apcnt_1007568,0.09662752148379394
Apcnt_1007572,0.35858492237747874
Apcnt_1007576,0.5947038165288596
Apcnt_1007608,0.4055966827794899
Apcnt_1007616,0.04576165728704901
Apcnt_1007636,0.12675889065739576
Apcnt_1007644,0.09574445897362667
Apcnt_1007672,0.3150797847032475
Apcnt_1007704,0.2392303501753054
Apcnt_1007708,0.04815367191882773
Apcnt_1007720,0.2622294215846651
Apcnt_1007728,0.08628910554694344
Apcnt_1007756,0.041534018361153224
Apcnt_1007760,0.018273163878779076
Apcnt_1007764,0.08151722529281175
Apcnt_1007772,0.06954863193067809
Apcnt_1007796,0.6263252374188458
Apcnt_1007808,0.0652798062785752
Apcnt_1007820,0.2694964064913231
Apcnt_1007832,0.5535661121612201
Apcnt_1007844,0.7678555457251248
Apcnt_1007868,0.3270029769868897
Apcnt_1007884,0.4079766929980562
Apcnt_1007908,0.006800956536750896
Apcnt_1007916,0.07933739499988694
Apcnt_1007920,0.6716972972657522
Apcnt_1007928,0.016772060737182216
Apcnt_1007952,0.027052250050459033
Apcnt_1007996,0.10426446121157332
Apcnt_1008000,0.11958536096199127
Apcnt_1008004,0.09640645704329581
Apcnt_1008008,0.19250852436762006
Apcnt_1008024,0.7416298832121354
Apcnt_1008052,0.12980423352946718
Apcnt_1008056,0.034896836559990006
Apcnt_1008072,0.03361497088614087
Apcnt_1008096,0.5731402185179688
Apcnt_1008104,0.00747001226966863
Apcnt_1008108,0.0044194394297628285
Apcnt_1008120,0.023113737935894607
Apcnt_1008128,0.020140485042709114
Apcnt_1008136,0.010011572982905958
Apcnt_1008144,0.015664435242920487
Apcnt_1008160,0.011617458252013541
Apcnt_1008208,0.019055395068821
Apcnt_1008212,0.20894080378237995
Apcnt_1008260,0.10061419695788676
Apcnt_1008264,0.14559722365829436
Apcnt_1008268,0.005034522723950118
Apcnt_1008276,0.0496100841478162
Apcnt_1008284,0.03875363468198882
Apcnt_1008288,0.4819830697619105
Apcnt_1008292,0.33518595626501574
Apcnt_1008332,0.10433406626087019
Apcnt_1008352,0.665678972322037
Apcnt_1008356,0.0260646586798569
Apcnt_1008396,0.10055545637645266
Apcnt_1008412,0.06636013806132837
Apcnt_1008444,0.13853765235159016
Apcnt_1008460,0.4656408362361885
Apcnt_1008468,0.4416929195521638
Apcnt_1008472,0.02468606910230784
Apcnt_1008476,0.06742839271167897
Apcnt_1008508,0.013313683936426656
Apcnt_1008556,0.2931291098035075
Apcnt_1008560,0.09722282169762728
Apcnt_1008564,0.05624663945441535
Apcnt_1008576,0.10775729813312758
Apcnt_1008616,0.044815364960399756
Apcnt_1008624,0.051126518743369334
Apcnt_1008628,0.0137522393999208
Apcnt_1008648,0.6996670332787162
Apcnt_1008680,0.114968945217888
Apcnt_1008684,0.03380825516247662
Apcnt_1008696,0.4109600625860385
Apcnt_1008700,0.05569539587498366
Apcnt_1008708,0.009975296793681324
Apcnt_1008716,0.009873269590845446
Apcnt_1008740,0.16869679220421877
Apcnt_1008744,0.009313803111482683
Apcnt_1008768,0.06218800928527848
Apcnt_1008776,0.032020238586538456
Apcnt_1008812,0.10946461811619672
Apcnt_1008824,0.03653776157792106
Apcnt_1008828,0.04367227229858568
Apcnt_1008832,0.16417662224193744
Apcnt_1008836,0.01645806120869296
Apcnt_1008852,0.006828555268690803
Apcnt_1008872,0.005141149902390297
Apcnt_1008884,0.17183588518087256
Apcnt_1008896,0.01147056301806174
Apcnt_1008904,0.026632916242726224
Apcnt_1008916,0.17419103378648187
Apcnt_1008920,0.14064413338975645
Apcnt_1008924,0.19976611982681405
Apcnt_1008928,0.4676454333483944
Apcnt_1008944,0.023341592433446617
Apcnt_1008960,0.006021371729482269
Apcnt_1008976,0.0059501105582987
Apcnt_1008988,0.028827775523276977
Apcnt_1009008,0.3286534552416642
Apcnt_1009020,0.332367729570563
Apcnt_1009024,0.13492008653375256
Apcnt_1009028,0.5140253931613721
Apcnt_1009036,0.5219466914808104
Apcnt_1009048,0.33918419358588137
Apcnt_1009080,0.8549322537704558
Apcnt_1009084,0.05061439005921227
Apcnt_1009136,0.013205041941193593
Apcnt_1009148,0.6175216523143656
Apcnt_1009152,0.11938732163257607
Apcnt_1009168,0.010155157707154288
Apcnt_1009192,0.0334837406541028
Apcnt_1009204,0.009783967366435511
Apcnt_1009208,0.09990586619729742
Apcnt_1009220,0.005524018175286796
Apcnt_1009224,0.010668390311825687
Apcnt_1009228,0.003283277012473427
Apcnt_1009232,0.019201720159008975
Apcnt_1009240,0.01103513958532475
Apcnt_1009244,0.006068534115596194
Apcnt_1009344,0.09687029455891866
Apcnt_1009352,0.09931893358306323
Apcnt_1009360,0.09666448075476672
Apcnt_1009364,0.030689189371926235
Apcnt_1009372,0.4949348361451252
Apcnt_1009384,0.10397743617324887
Apcnt_1009396,0.04400899399748241
Apcnt_1009424,0.4539746424822223
Apcnt_1009440,0.1937887682176173
Apcnt_1009448,0.2746073094256088
Apcnt_1009480,0.06393799643421982
Apcnt_1009504,0.21212228484195111
Apcnt_1009528,0.13971136661618622
Apcnt_1009560,0.26256443710052346
Apcnt_1009564,0.02251098059614316
Apcnt_1009572,0.03944585511762579
Apcnt_1009584,0.01833129229610821
Apcnt_1009592,0.17041203890373274
Apcnt_1009596,0.12104351502312818
Apcnt_1009616,0.23794858062207655
Apcnt_1009620,0.46831726205346164
Apcnt_1009624,0.1538341843314402
Apcnt_1009632,0.3913046409321613
Apcnt_1009636,0.06179063387485597
Apcnt_1009644,0.40758837387330704
Apcnt_1009656,0.1898559177124093
Apcnt_1009664,0.13647860780657944
Apcnt_1009676,0.2564278816702657
Apcnt_1009684,0.017239536989479765
Apcnt_1009696,0.8731137218511075
Apcnt_1009712,0.09693875859756093
Apcnt_1009716,0.48161435865789903
Apcnt_1009732,0.1969652313364409
Apcnt_1009740,0.0632863991002448
